,nbr_retweet,period,botscore,cleaned_tweet,identity,retweet
6248,0,3,0.18207903130928815,colleague ange stuck china due coronavirus still remoteworking say best part miss parcel delivered london conronavirus remoteworking virus viruscorona europe uk china chinacoronavirus comgifesmib,Human,0
6249,0,3,0.393746460000491,thank god didnt start india jim oneill praise chinas coronavirus response ,Human,0
6250,1,3,0.9459854875837471, industry booming china coronavirus using wechat mini program capitalise growth westwinads,Bot,1
6251,0,3,0.22179568769021463,taiwan taiwan taipei environs cant see reason except make china happy johnshopkins wuhanvirus covid coronavirus ,Human,0
6252,1,3,0.22179568769021463,matter chinese government nothing always reason western medium criticize human right violation even china thing western country best showing coronavirus comkpejqj,Human,1
6253,0,3,0.6545596461071505,gretathunberg caitrionambalfe could coronavirus answer climate change pollution china dropped carbon footprint probably le since airline canceled flight country city lockdown,Bot,0
6254,0,3,0.23633691139538376,coronavirus may lasting effect china dominated lithium sector ,Human,0
6255,0,3,0.05202936550695904,im really wondering coronavirus affecting environment factory china use period maybe country well there le planescats going really curious there sign improvement seen despite short period,Human,0
6256,3,3,0.05202936550695904,china s authority allow firm resume work wuhan daily number new coronavirus case fallen steadily,Human,3
6257,0,3,0.08899515596679244,chinese italian win war coronavirus coviditalia coronavirusitalia italy china wewillwin defeatcoronavirus stayhome iorestoacasa marcosheldam  ,Human,0
6258,0,3,0.14812070832967303,based lesson china italy might necessary school u move online even school case late student become carrier coronavirus bring virus back home community propel spread,Human,0
6259,0,3,0.18207903130928815,yes indeed thankyoupresidenttrump wisdom january restricting entry china u dems could criticize decision great call trump americafirst coronavirus wuhanvirus ,Human,0
6260,0,3,0.26734400306340506,anyone else think covid coronavirus spread started china accident delibrate act crash healthcare system economy,Human,0
6261,4,3,0.09590276214117437,think its pretty interesting even though many people think chinese people diseased havent found case coronavirus yet chinatown flushing coronavirus covid nyc,Human,4
6262,0,3,0.5768086562548855,business begin reopen wuhan china turn corner covid coronavirus covid comvdeiouljf,Bot,0
6263,0,3,0.33655519548719853,coronavirus case stabilising china exploding outside likely overtake former day china population percentage world le  long way go outbreak plateau elsewhere source wsj comflydksswu,Human,0
6264,1,3,0.13802618960216584,catch that coronavirus started wuhan cdc type facility  country billion people   year old communism great government healthcare  covid coronavirus wuhanvirus china chinacoronavirus,Human,1
6265,0,3,0.14812070832967303,china  case reported cruise ship th place good indicator spread is coronavirus slow become something forgotten wash hand anti bacterial soap effective dont shake hand cover cough sneeze commssfiryk,Human,0
6266,5,3,0.14812070832967303,right think democrat colluded wchina weaponize coronavirus damage realdonaldtrump think potus need careful around crowd dems would use infected person shake hand moral eg schumer scotus justice,Human,5
6267,0,3,0.5565870373496533,sainsburys supermarket london quite empty shelf pasta quite cleared yet wuhan coronavirus china unitedkingdom uk wuhanvirus chinavirus panicbuying coronavirusoutbreak wuhancoronavirus wuhanpneumonia paranoia comhqjdluqv,Bot,0
6268,0,3,0.14812070832967303,starbucks handled coronavirus china temperature check gloved drink dropoff ,Human,0
6269,0,3,0.6545596461071505,visited one coronavirus hotspot china korea iran italy time writing,Bot,0
6270,0,3,0.08899515596679244,questioning smartassness proved right china evil doubt coronavirus genie intend take every precaution prevent contagion fool rush etc,Human,0
6271,0,3,0.15881746424200632,well said cnn told world italy origin coronavirus lie favour china ccp idiot,Human,0
6272,1,3,0.0825396626774012,leaping take offense behalf someone else due geographical location used name virus think  million uyghurs held concentration camp china right second maybe thats bigger racial issue right now covid coronavirus,Human,1
6273,0,3,0.13802618960216584,china slowed coronavirus lockdown surveillance enforcer ,Human,0
6274,0,3,0.413569897933165,xi visit wuhan sign china see coronavirus control,Human,0
6275,0,3,0.14812070832967303,aoc repaoc dbongino racist mutated strain coronavirus originated china spread see manufacturing center appears originated opening ,Human,0
6276,0,3,0.5565870373496533,coronavirus outbreak forced chinese manufacturer shut factory rattling global supply chain indian automaker depend heavily china auto component say disruption supply may affect production vehicle comvhqvam ,Bot,0
6277,0,3,0.09590276214117437,people keep pointing number covid going china making seem like naturally dissipate chinas number going part massive quarantine social distancing u ready take step coronavirus,Human,0
6278,3,3,0.5967761711282766,coronavirus outside china  case  death date total  death  total covid case confirmed worldwide coronavirusoutbreak comsrvcrpo,Bot,3
6279,0,3,0.15881746424200632,china le  case jan th  even half that  would cause least  death america end april let hope thing get bad,Human,0
6280,0,3,0.28378247513569405,coronavirus restriction movement causing issue china miningindustry watch video find mining covid ,Human,0
6281,0,3,0.28378247513569405,covid coronavirus total known confirmed  case  case outside prc china  italy  southkorea  iran  spain  france  germany  usa coronavirusupdate coronavirusoutbreak mercy,Human,0
6282,3,3,0.2079055732880228,joe biden colluding china release covid wuhanvirus coronavirus remember son got big deal daddy vp influence  election democrat know way beat realdonaldtrump destroy economy wakeupamerica,Human,3
6283,0,3,0.1285158337598371,china cfr   th consecutive day increase coronavirus covid,Human,0
6284,10,3,0.393746460000491,covid ordinary helmet chinese police wearing read body temperature m away coronavirus coronavid china comfiacnzkl,Human,10
6285,0,3,0.1285158337598371,china case difference percentage  coronavirus covid,Human,0
6286,0,3,0.1285158337598371,hubei china cumulative diagnosed close contact comparison  coronavirus covid,Human,0
6287,1,3,0.26734400306340506,gas price drop greater toronto area  covid coronavirus gasoline italylockdown china wuhan aramco saudiarabia russia crudeoil gold bitcooin,Human,1
6288,0,3,0.06078011352084069,total confirmed report around world minus china today  saw prediction number would  march  back march  seemed impossible time coronavirusupdate covid coronavirus,Human,0
6289,0,3,0.1285158337598371,hubei china daily death  coronavirus covid,Human,0
6290,0,3,0.300816711527256,think temperature scanner visual check china italysee effective wa reflect  infectedunder  who dont symptom coronavirus going slowed stopped,Human,0
6291,1,3,0.23633691139538376,meanwhile china alrdy spread propaganda prepare distort history order make ppl forget coronavirus originated wuhan wuhanvirus ,Human,1
6292,6,3,0.23633691139538376,trump admin reacting virus theyre making go china restricted m people italy complete lockdown nation would necessary contained senatedems senategop coronavirus flattenthecurve,Human,6
6293,12,3,0.08899515596679244,image badiucao s wuhandiary project account life inside chinas lockdown received translated illustrated appear weeks edition charliehebdo magazine france coronavirus covid ,Human,12
6294,0,3,0.11116719108518804,cant make upchina sending team medical expert help italy coronavirus ,Human,0
6295,0,3,0.1285158337598371,hubei china daily case addition  coronavirus covid,Human,0
6296,0,3,0.1285158337598371, coronavirus reigniting effort trump administration encourage american manufacturing pharmaceutical reduce dependence china drug medical product fuel federal health care system ,Human,0
6297,0,3,0.1285158337598371,hubei china close contact traced daily  coronavirus covid,Human,0
6298,0,3,0.13802618960216584,coronavirus manmade far its helped bit pollution china satellite image clearly show that its going disappear may  presidential election its real its also regulated world population theory go,Human,0
6299,0,3,0.2079055732880228,youre voting biden coronavirus impact economy waste oxygen china responsible realdonaldtrump person politics courage fight china period,Human,0
6300,0,3,0.1285158337598371,hubei china cfr   th consecutive day increase coronavirus covid,Human,0
6301,1,3,0.15881746424200632,one thing really want foreign friend know eat bat viral video wasnt even filmed china doesnt change fact u eat wild animal but could make people hate u little bit le coronavirus covid cina,Human,1
6302,3,3,0.13802618960216584,meanwhile america suspect coronavirus going give small payroll tax cut help pay  outofpocket get tested china may made mistake here america literally weaponizing disease,Human,3
